city,home_town,id
Moscow,,801434
Moscow,,133970587
Moscow,Мукачево,17578659
Moscow,,5520038
Moscow,,1981102
Moscow,,26098350
Moscow,,11025072
Moscow,,1194684
Moscow,,41302719
Moscow,Москва,165296840
Moscow,Сергиев Посас,224148169
Moscow,,2898636
Moscow,,1719000
Moscow,,4471512
Moscow,Москва,801501
Moscow,,23870177
Moscow,,297417441
Moscow,,341457635
Dzerzhinsky,Дзержинский,95042278
Moscow,Россия,56113897
Moscow,,110901994
Moscow,,4078317
Moscow,,14039796
Moscow,Москва,4733685
Moscow,Москва,27540220
Moscow,,364002053
Moscow,,95435530
Moscow,Москва,2243344
Moscow,,15124
Moscow,,59652890
Moscow,,299907867
Moscow,Гусь-Хрустальный-Москва,139344680
,,450771754
,,337001262
Moscow,,208026418
Moscow,,70531890
,,229522233
Moscow,,294009657
Moscow,,323763004
Moscow,,145636158
Moscow,,186268487
Moscow,,69352265
Moscow,,193739595
Moscow,,316422987
,,328481613
Odintsovo,Москва,801621
Orenburg,,165165911
Moscow,Кстово,350763865
Lucknow,,371473243
Moscow,,284965736
,,483146603
Moscow,,272120686
Moscow,,87440242
Moscow,,5782393
Moscow,,2898810
Köln,,370686844
Krasnogorsk,,63060862
,,483933061
Moscow,,6437767
Moscow,,334904201
Moscow,,173161356
Moscow,,186530702
Moscow,,45497236
Moscow,,356006814
Moscow,Москва,172637094
Moscow,,151272360
Moscow,,392706985
Samara,Куйбышев,13122474
Moscow,,229522346
Moscow,,308165561
,,262814650
Moscow,,209468348
Moscow,,496122820
Moscow,Москва,3029959
Moscow,,7748553
Moscow,,375143373
Angarsk,,46021592
,,454310884
Moscow,,78134245
Moscow,,28589031
Moscow,Москва,201210855
Moscow,,12467177
Moscow,,41434095
Moscow,Ярославль,17972208
Moscow,,238042097
Moscow,Москва,326253557
Korolyov,,286800887
Moscow,,117062649
Moscow,,6437887
Moscow,,146431
Moscow,,289553415
New York City,,157170697
Moscow,,54934541
Moscow,,13777941
Oluyaz,,240925727
Moscow,,1588271
Moscow,,2636849
Moscow,,23084082
Moscow,,16399411
,,11549746
,,369638467
Moscow,,138558531
Moscow,,221920328
Moscow,,414858315
Moscow,,38026318
Moscow,,2636894
Moscow,,29244512
Moscow,Москва,183516262
,,395197563
,,222182526
,,296500353
Lyubertsy,,266747019
,,422460570
Moscow,Мосальск,138034332
Moscow,,52968608
Ufa,cимферополь,90586280
Moscow,Москва,197278889
,,339885227
Moscow,,132660395
Moscow,,480787631
,,200686770
Moscow,Губкин,83770547
Moscow,Липецк,13384887
Moscow,,127286456
Zelenograd,,8535224
Moscow,Москва,304233657
Moscow,,456146110
Moscow,,328481986
Moscow,,181157061
,,375012550
Moscow,,277703
Moscow,,801999
Moscow,,229391568
,,378551505
Moscow,,277711
Moscow,,41827547
Moscow,,15351006
London,Sheffield,234372327
Moscow,,167132392
Moscow,,192822504
Moscow,,8010983
Moscow,,20069612
Moscow,,6962414
Moscow,Москва,25967855
Saint Petersburg,,167263471
,,41172210
Moscow,Москва,154680563
Moscow,Москва,39599350
Moscow,,267795704
,,287456509
,,225197311
Moscow,,200686847
Moscow,,31997193
,,451034379
Moscow,,423116047
,,472661292
,,365182262
,,445922614
Moscow,,194395454
Moscow,,6307143
,,357449032
Moscow,,8404306
Moscow,москва,172244306
Moscow,,5651796
,,214187349
Moscow,Москва,159268182
Moscow,Валькумей,1981789
Moscow,,206585181
,,4734304
Moscow,,540001
Moscow,,11550050
Kramatorsk,,71843173
,,199900529
Moscow,,49823098
,,312229244
Moscow,,382352785
Moscow,,355089815
,,255081881
,,457325982
,,385629600
Moscow,,3423660
Lobnya,Лобня,300039603
Moscow,,180239796
Krasnaya Pakhra,,151666112
,,439107008
,,376454594
Moscow,,336608707
Sevastopol,Москва,203963852
Moscow,,4734416
Moscow,Москва,18365906
Moscow,,160185811
Moscow,,13909460
Moscow,Москва,3554778
Moscow,,12729823
,,443825633
,,446316013
,,250625528
Moscow,Унеча Брянской области,79576576
Moscow,,150617603
Moscow,Москва,8142351
Moscow,Москва,3292704
Moscow,Москва,47201825
Belgorod,,202128933
Moscow,,436092454
Moscow,,276708911
Moscow,,414334512
,,320093748
Losino-Petrovsky,,170409526
Moscow,,276971074
Moscow,,228736588
Moscow,Москва,350895697
,,116014676
Moscow,Новомосковск,13385302
Moscow,,11419229
Moscow,,341982817
Moscow,москва,244203118
Moscow,Москва,19807861
Moscow,,233062018
Moscow,,289685126
Moscow,,3817103
Moscow,Москва,802451
Yuzhno-Sakhalinsk,,15220372
Moscow,,182337180
,,79445662
Moscow,,3817119
Moscow,Москва,29114020
Moscow,,338837163
Moscow,москва,14040748
Moscow,,74202801
Moscow,Москва,430718644
,,337395387
Moscow,Балашов,250101440
,,324681409
,,135544526
Moscow,Москва,17710807
,Москва,263470816
Moscow,,23740135
Kurovskoe,,26361580
Moscow,,216153839
Moscow,,147188
Krasnogorsk,Истра,359939832
Moscow,,23346938
Moscow,,252198655
Moscow,,312622849
Moscow,,3555077
Moscow,,163593995
Moscow,,60178191
Stavropol,Ставрополь-Москва,21643033
Moscow,,802586
Moscow,,147228
,,44187420
Moscow,Москва,2375456
Moscow,,126631713
Krasnogorsk,Красногорск,113786666
Moscow,,133447468
Moscow,,24002348
Moscow,,802607
Moscow,,229785393
,,381566771
Moscow,,206192453
,,495599429
Moscow,,319962955
Moscow,Уфа,208158541
Moscow,,213925709
Moscow,Молдова,184434514
Moscow,,3161940
,,383270743
Egoryevsk,,479215449
Moscow,,1720156
Moscow,,1589089
Moscow,,115752801
,,3424109
Kushtamgali (Samarkandskiy rayon),,2768751
,,332283760
Moscow,,158351217
Moscow,,277364595
Moscow,,322322303
Moscow,,154681215
Kovylkino,,3293057
Dzerzhinsky,Дзержинский,12599177
Moscow,Москва,83246989
Moscow,Москва,327171987
Moscow,,302399381
Moscow,,4472735
Moscow,,4341663
Moscow,,365313955
Moscow,,27017124
Moscow,,22560676
Moscow,,3555249
Jõhvi,,274612155
Moscow,,12730304
Moscow,Москва,2375617
Moscow,,1458118
Moscow,,394280905
Moscow,Москва,1589196
Moscow,,4472789
Moscow,москва,49430486
Moscow,,278488
Moscow,Москва,151797723
Moscow,,16400354
Moscow,,164773872
Moscow,Москва,40517624
Moscow,,54411258
,,321798156
,,371474445
Moscow,Москва,90980373
Moscow,,244465686
Moscow,,407781400
Moscow,,216940570
,,156123172
Moscow,,5521448
Moscow,,7618604
Moscow,,12861487
,,403980357
Moscow,,18628686
Moscow,,35274832
,,343294036
,москва,163725400
Moscow,,11288664
Moscow,,17842266
Moscow,,56377438
Minsk,Минск,287064162
Sochi,,261505128
Omsk,,146161786
Moscow,Озёры,36192401
Moscow,Москва,83902618
Moscow,Москва,8011942
,,475414694
,,133841065
,,481837225
Moscow,москва,257179829
Moscow,,6176965
Moscow,Москва,24133829
Moscow,,5783753
Moscow,,53756116
Moscow,,162021590
Moscow,,3293400
,,75251937
Moscow,Москва,23347428
,,91373799
Khabarovsk,,9060585
Moscow,,803052
Moscow,,6177006
Tula,Клинцы,26362095
,,392839423
Moscow,,114573568
Moscow,,2638081
Moscow,,2244875
Moscow,,80363793
Moscow,,139608339
Moscow,,453132567
,,33571101
Chelyabinsk,,194265373
Moscow,,147865888
Pushkino,,7749922
Moscow,,2375972
,,395329833
Moscow,,219038007
Moscow,,1196347
Moscow,,343687484
Moscow,,273432891
Moscow,,5128510
Moscow,,411976003
Moscow,,182862156
Helsinki,Москва,246169937
Moscow,,37241170
,,340672856
Moscow,,3031384
,,330056028
Moscow,Москва,261505374
,,218775905
Moscow,,295977321
Moscow,,6308202
Moscow,,136855918
Moscow,,307118455
,,434913656
Moscow,,9322872
,,277365129
Moscow,Симферополь,12075403
,,310788506
Moscow,,61882792
Moscow,Ереван,14303657
Moscow,,53232047
Svobodny,,228082096
Moscow,,3162550
Moscow,,49824193
Moscow,,4211140
Moscow,,2376132
Moscow,,3031493
Osh,,118243786
,,354435531
Moscow,,19808716
Saint Petersburg,,4080081
Moscow,,14434774
Moscow,Москва,92029407
Druzhkovka,,60572128
,,335823334
,,382616046
Moscow,,12861939
Moscow,Орехово-Зуево,9585153
Reutov,,7094790
Moscow,Москва,337396239
Moscow,,294928917
Moscow,,14696986
Moscow,,67912220
Moscow,,7225902
,,457720374
Moscow,,3424824
Moscow,Москва,147866170
Moscow,,26886718
Moscow,,3031618
Moscow,Рыльск,3031619
Moscow,,5521986
Moscow,,281690703
Moscow,Москва,54411866
Moscow,,2769500
,,272777821
Moscow,,275923567
Moscow,,235946614
Moscow,,7094914
Zelenograd,,173818498
Moscow,,5522052
Moscow,,4473477
,,388252295
Saratov,,267141767
Moscow,,2900619
Moscow,,803472
Moscow,,81150611
Ufa,,468468374
Moscow,,11551392
,Москва,467026595
Moscow,,398213797
Moscow,Потсдам,60834470
Moscow,,85869234
Moscow,Москва,79708852
Moscow,,2638520
Novouralsk,,255083204
,,471089866
Moscow,,134496974
,Москва,334119631
Moscow,Киров,124011223
Moscow,,152060633
Moscow,,7226083
Moscow,,459293422
Moscow,,60572407
,,423379704
Sol-Iletsk,,173556473
,,295977721
,,495731459
Moscow,,252068623
Moscow,Москва,340411158
Moscow,,146293530
Moscow,,3556127
Moscow,,279329
Moscow,,541477
Moscow,,175129388
Moscow,Москва,2507580
,,303842111
Moscow,,16532290
Moscow,,63849288
Moscow,Липецк,41435977
,,373048154
Moscow,Москва^^,8143712
Mytischi,"Баталпашинский отдел, Хоперский полковой округ, станица Удобная, хутор Стуканов",17255
Moscow,,206455658
Moscow,,23741294
Moscow,,279407
Moscow,,198460273
,,54805363
,,373703567
Dzerzhinsky,Дзержинский,7619477
Makhachkala,,235815832
Moscow,Москва,54412187
Moscow,,1852318
Moscow,,97272736
Moscow,,401752994
Moscow,,34751398
Moscow,,3163048
Moscow,москва,139609001
Moscow,,154944426
Moscow,,5391279
Moscow,,125191092
Moscow,,2769846
Moscow,,155206585
Moscow,Москва,350634938
,,284836799
Moscow,,6439874
Moscow,,21119939
Moscow,,38290373
Moscow,,227820485
,,43926477
Moscow,,43271125
Moscow,,26756057
,,474366938
Murmansk,Москва,96617436
,,429147107
Moscow,,17974249
Moscow,,10109939
Moscow,,17318905
Amsterdam,,241714169
Moscow,,1590266
Moscow,,7750653
,,260457470
Moscow,Москва,3163141
Moscow,,26231814
Moscow,Москва,64111625
Moscow,,30163988
,,395854871
Moscow,,140264472
Moscow,Москва,11813921
,,375931942
Moscow,,160318504
Moscow,,26625067
Moscow,Москва,2901049
Moscow,,16008260
Genève,,109462613
Penza,,25838711
Moscow,Москва,245253239
Moscow,,68174972
,,493241469
,,480920702
Moscow,,11682945
,,333464706
Moscow,,162415747
Moscow,,270419075
Moscow,,325076101
Moscow,,28853389
Moscow,,148522128
Moscow,,7357587
Saint Petersburg,,213009557
Moscow,Москва,77874326
Moscow,,183125143
Moscow,,267666584
Moscow,Москва,174867617
Moscow,Москва,203310243
Moscow,,148391075
Moscow,Moscow ,276317361
,,296764595
Moscow,,1852604
,,425870533
Moscow,,17056976
Moscow,Москва,5915861
Moscow,,13518038
Moscow,,45499605
Moscow,,9848028
Moscow,,3818724
,,385500392
Moscow,,427181290
Moscow,,4605164
Bryansk,,301352172
,,457983213
Moscow,,9192684
,,324158710
Moscow,Москва,240403705
Moscow,,87311624
Moscow,,17683
Moscow,,474367261
Moscow,,2901279
Moscow,Москва,278676767
Nizhnekamsk,,43926818
Moscow,Москва,243680547
,,344737060
Moscow,,541988
Moscow,,293094696
Moscow,,327435564
d/o Schelkovo,,398738732
São Tomé,,118506803
Moscow,,195314997
Kropivnitskiy / Kirovograd,,935225
Moscow,,7095611
Moscow,,104219968
Moscow,Волхов,1459522
Moscow,Караганда-Купино-Новосибирск-Сосновый бор-Зеленоград,1197382
Moscow,,17735
Moscow,Москва,12862791
Moscow,Москва,257443151
,,192038227
,,136987987
Moscow,,1459544
Moscow,Москва,1983833
Moscow,Москва,21120345
Moscow,,322717019
Moscow,,279904
Moscow,,1590637
,Уфа,444745089
,,14042498
Moscow,Саратов,175654285
Moscow,Москва,204883351
Moscow,,363742617
Moscow,,41960859
Moscow,,4474273
Moscow,,445793699
Moscow,,13256104
Moscow,,1721772
Moscow,,14566831
Moscow,,101336503
Moscow,,3294649
Moscow,,10634683
Moscow,,1852864
Moscow,Москва,94913985
Moscow,,301745601
,,396641736
,,394544590
Moscow,,411086
Moscow,,322586065
Moscow,,64636375
,,384845272
Moscow,,11945438
,Москва,205538790
Moscow,,35931626
Moscow,,40781290
Moscow,,319178220
Moscow,Москва,5129708
Moscow,,25314798
Moscow,,1459695
Moscow,Москва,1852913
,,268977652
Moscow,,275006965
Moscow,,192300534
Moscow,Москва,13649397
Moscow,,300566009
Moscow,Москва,154289664
Moscow,,267666944
Moscow,,21120525
Moscow,,98584092
Moscow,,279987740
Moscow,,2901534
Moscow,,193742368
,,436749860
Moscow,,4867623
Moscow,,102123047
Moscow,,12731966
Moscow,,401491522
Moscow,Прохладный,212616772
Moscow,,1984071
Moscow,,39339592
London,London,271337039
,,391792219
Moscow,,63719005
Moscow,,180242013
Vilyuchinsk,,304760423
Moscow,Москва,390350442
Moscow,,427312747
Moscow,,186795630
Moscow,,14829173
Moscow,,273303166
Moscow,,25577086
Moscow,,283526784
Moscow,МОСКВА,348407425
,,423511683
,,285492873
Amsterdam,Pretoria,389957262
Irkutsk,,147080849
Moscow,Москва,28722835
Moscow,,2377367
Moscow,,9193112
Moscow,Москва,186271387
Moscow,,36718243
Moscow,,3950246
Kaliningrad,,218121895
Moscow,,2770604
Moscow,Москва,1984173
Zelenograd,Железногорск,253773488
Moscow,,542386
Moscow,,298993334
Moscow,,5129918
Moscow,,12994239
Moscow,,673474
,,490358470
Moscow,,2508486
Moscow,,147343046
Moscow,,173295302
Moscow,,1984201
Moscow,,165955278
Moscow,,3950287
Moscow,Похвистнево,42223316
Moscow,,19547864
Moscow,,51791579
Moscow,москва,152061660
Moscow,,170673886
Moscow,,55854816
Moscow,,156518118
Moscow,Москва,4605670
Moscow,Москва,164906733
Moscow,,17188591
Moscow,Москва,174606072
Moscow,,19678969
Zelenograd,,395855612
Moscow,,110642951
Tiraspol,с.Чишмикиой,192562956
,,385632022
Moscow,,76433174
Moscow,,22693658
Moscow,,299517725
Moscow,,3163940
Volgodonsk,,9586469
Moscow,,109725478
Gubkin,"Харьков, Губкин, Москва",184436516
Moscow,,28067624
Kirzhach,,71976748
Moscow,,112215857
,,422332214
Moscow,,21514040
New York City,,238044991
,,128862024
Moscow,,55592779
Moscow,МСК,68831056
Moscow,,333203287
Moscow,,1853277
Moscow,,3032932
Moscow,Москва,19810155
Moscow,,153896822
Moscow,,3950466
Moscow,,263079815
Moscow,,296896393
Moscow,,277366671
Moscow,,4212626
Moscow,,14829472
,,426395552
Moscow,Москва,2639785
Moscow,,159664043
Moscow,Москва,60442557
Moscow,МОСКВА,11290557
Moscow,,1460161
Moscow,,542659
Moscow,,72894413
Moscow,Москва,11552722
Moscow,Москва,53757909
Moscow,,6440924
Moscow,,368068583
Moscow,Воронеж,218515433
Magadan,,323373041
Moscow,,2770946
Moscow,,18435
,,76302351
Moscow,,1853458
Moscow,Москва,1853460
Moscow,,213665830
,,471091239
Moscow,Симферополь,23087145
Moscow,,3819561
Moscow,Москва,268191792
Moscow,,25970739
Moscow,,6703156
,,426919997
Moscow,москва,196626501
Moscow,,41175112
Moscow,,18519
Moscow,,287197277
Moscow,,804957
Moscow,,18630752
,,475416676
Moscow,,33572965
Moscow,,404113510
Moscow,Москва,77088874
Moscow,,30296171
Moscow,,140527731
Moscow,,180897909
Moscow,,19548279
Moscow,Москва,278546552
Moscow,,52316281
Moscow,,173295740
Moscow,,18578
Moscow,,3557529
Moscow,,4212889
Moscow,,18616
Moscow,,12339388
Moscow,,1853631
,москва,371214528
Moscow,,314722498
Moscow,,10242242
Moscow,,1591494
Moscow,,289425609
Moscow,,6047959
Moscow,,16009444
Moscow,,30558442
Moscow,,334907629
Moscow,,21383406
Moscow,,299518200
Moscow,,340281593
Moscow,,805114
Moscow,,84035832
Moscow,,47859982
Moscow,,5654812
Moscow,,149796
Moscow,Utena,213010732
Moscow,Москва,76826935
Moscow,Москва город Зеленоград,88361274
Moscow,,256526655
Moscow,,2902340
Moscow,,24004935
Moscow,,9718089
,,384584012
Moscow,,154159445
Moscow,,146950489
Moscow,,114051423
Moscow,,248269152
Moscow,,24791400
Moscow,,152586606
Moscow,,372918639
Moscow,москва,51136880
,,194136435
,,340806018
Moscow,,1198470
Moscow,Москва,10897801
Zelenograd,,38422924
Moscow,Белая Калитва,259934606
Kovrov,,140396951
,,342247832
,,452479383
Moscow,,236865948
Moscow,,317213091
Moscow,,2640296
,,232147368
Pripyat,Москва,435702186
Moscow,,4213164
Moscow,,89278893
Moscow,,34228658
,,408046004
Moscow,,151275958
,,491407799
Moscow,,30427580
Moscow,москва,185223614
Moscow,,2902462
Moscow,,3164609
Moscow,,55593411
Moscow,Москва,72239555
,,172902853
Moscow,щелково,51792329
Saint Petersburg,,182864334
Scherbinka,щербинка,272648656
,,415254997
Moscow,,4213205
Moscow,,18631129
,,453134828
Moscow,,5130734
Moscow,,93342194
Moscow,,16534004
Moscow,,3033595
Moscow,,339233284
Moscow,,39864838
Moscow,,4082194
Moscow,,322456088
Roma,,41699864
Moscow,,14699037
Moscow,,254822942
Moscow,,1329699
,,199903802
Zelenograd,,208685634
Moscow,,278678087
Moscow,,24398409
Moscow,,322062921
Moscow,Ленинград,2509394
Moscow,,360073810
Moscow,Moscow,57035347
Moscow,,85346905
Moscow,,3689064
Moscow,,10766953
Mytischi,,7883371
Moscow,,368200300
,,398609011
Moscow,,102386301
Moscow,,160844423
Moscow,,19810952
Moscow,Москва,11946644
,,373050009
Moscow,,255085212
Moscow,Шепси (Туапсе),29510303
Moscow,,6048418
Moscow,,409750186
Moscow,,96094896
Moscow,,2116279
Moscow,,3427002
Moscow,,281282
,,17582794
Ufa,,3033811
Moscow,,62016212
Moscow,,5786325
Moscow,,173034227
Moscow,,5262076
,,456411901
Moscow,,421677827
Rostov,,30427910
Moscow,,50875150
Moscow,,11946766
Moscow,,22694682
Moscow,,21908256
,,143543073
Moscow,,65030946
Moscow,,31345443
Moscow,Москва,41306917
Moscow,,232016684
Moscow,,266750782
Moscow,,1985346
Moscow,Москва,150340
Moscow,,28986194
Moscow,,15878994
Moscow,Москва,24005461
Moscow,,13650785
Moscow,,3951459
Moscow,москва,14175077
,,244992869
Moscow,Баку,114314086
Moscow,,46943083
Moscow,Москва,97012614
Moscow,,273435531
Moscow,,273697676
Moscow,,314198933
,,190466971
Moscow,Москва,88230822
Moscow,,1592237
,,177490867
Murom,Муром Москва,109464507
,,313019337
Moscow,,2902989
Moscow,,231361488
Volgograd,,140790736
Moscow,Москва,8801265
,,276057077
Moscow,,193743863
Moscow,,170937337
Moscow,,140397564
Moscow,,153897982
,,322456574
,,393104390
Moscow,Москва,314592270
Moscow,Москва,40389648
Moscow,,5655573
Moscow,Москва,325602328
Moscow,долгопрудный,5393437
Moscow,,198855712
Moscow,,36195361
Moscow,,73681953
,,445008951
Moscow,,57691193
Moscow,,152587328
Moscow,Зеленоград,331500615
Moscow,,281677
Moscow,,277236814
Moscow,,32263251
Moscow,,208948313
Moscow,,34360414
Moscow,,211307618
Moscow,,7490660
,,441076847
,,197938288
,,430722162
,,410143863
Saint Petersburg,,205016206
Moscow,,150670
Moscow,,5917840
Moscow,,302271636
Golitsyno,,137251990
Moscow,,383012001
Moscow,Москва,38948001
Moscow,Москва,543910
Moscow,,252857511
,,7490737
Moscow,,191515833
Moscow,Москва,371346618
Moscow,,17583291
Moscow,,27806923
,,444484816
Moscow,Москва,3296467
Moscow,,1854681
Moscow,,127421657
,,438062299
Moscow,,3951835
Moscow,Москва,96357598
Moscow,,151932132
,,6180070
Moscow,,35409151
Moscow,,8539391
Moscow,,7228674
,,360729865
Moscow,,32656651
Moscow,Москва,102780177
Moscow,,31477021
Moscow,,55069994
Moscow,,4082986
Moscow,,1592620
Moscow,,4082990
Fedotovo,,340544816
Moscow,,68439344
,,428231988
,Минск,389958965
Moscow,Москва,27938102
Moscow,москва,12602679
Moscow,,378293562
,,409750844
Moscow,,281919
Moscow,Москва,24268098
Los Angeles,,404901196
Moscow,,140791119
Moscow,Москва,281937
,,179588440
Moscow,,76827993
Moscow,,4738395
,,403066203
Moscow,,272256347
Moscow,,675169
Moscow,,13651300
Moscow,Орел,173952356
Moscow,,96095601
Moscow,,1854842
Moscow,,296897916
Sevastopol,,165956992
Moscow,Пенза,141577612
,,44060048
Moscow,,282000
,,385895832
,,428887455
,,478694818
Moscow,,64114085
,,446975426
,,362827204
Moscow,,2510280
Moscow,,321670604
Moscow,Якутск,44191185
Moscow,,147082707
Moscow,москва,81022420
Moscow,,133058010
Biysk,Бийск,39734747
,,272780766
Moscow,москва,11816416
Moscow,,5918186
,,462441986
Moscow,,7622148
,,422989317
,Москва,346705419
Moscow,,209997370
Moscow,,1855037
Moscow,,219696707
Moscow,,29511244
Moscow,,322981455
Moscow,Арсеньев,411848274
,,62934615
Moscow,Москва,304893532
Moscow,,12865118
Moscow,,2117219
Moscow,,3559015
Moscow,,66866797
Moscow,,195710579
Moscow,,2903668
Moscow,,50613881
Khimki,,95702650
Yaroslavl,,11423360
Moscow,,4738690
Moscow,,4214403
Moscow,,12340868
Moscow,,41701012
Arzamas,Арзамас,170938027
Moscow,,6049461
Moscow,Москва,170544827
,,408047296
Moscow,,147082945
Moscow,Москва,140267205
Moscow,,73027278
Moscow,,26627790
Moscow,,225201880
Moscow,,16010969
Moscow,,227561181
Tula,,256790238
Moscow,,25710303
Moscow,,124669667
,,462442218
Moscow,,806635
Moscow,Москва,30428906
Balashikha,Сызрань,370429679
Moscow,Ливерпуль,37637871
Moscow,,237784817
Saint Petersburg,,4214515
Moscow,,57167607
Moscow,,197938940
Moscow,Москва,83644166
Moscow,,165039881
,,415387408
Moscow,,153767699
Moscow,Москва,322326295
,,410668835
,,404770598
Moscow,Раменское,806699
Moscow,Москва,241585965
,,397168430
,,265047857
Moscow,,44846904
Moscow,,6180665
Moscow,,15224635
,,423907139
Moscow,,16273219
Moscow,Москва,235032391
,,460738387
Moscow,,153243478
Moscow,,2903905
,Москва,308170593
Podolsk,Москва,675700
,Москва,384585589
Moscow,,3690358
Moscow,Москва,283529080
,,370036600
Moscow,,21647226
Moscow,,257838986
,,400576403
Moscow,Москва,27414424
Rostov-on-Don,,222318496
Moscow,,237522850
Moscow,,5656485
,,371740585
Moscow,,5525425
Moscow,,148393906
Moscow,,544694
Moscow,,42618810
Moscow,,420892606
Solnechnogorsk,,326389695
,,416305088
Moscow,,11947967
Moscow,,66473926
Moscow,,365580253
Moscow,,144461798
Moscow,Москва,282602
Moscow,Москва,9326580
Moscow,,27414517
Moscow,,14307319
,,7098366
Moscow,,282622
Moscow,Москва,4214784
Kurgan,,11161605
Moscow,,1986577
Moscow,Москва,225071123
Moscow,,1200153
Moscow,Москва,352604192
Moscow,,2904098
,,468996132
Smolensk,,178802724
Moscow,Москва,10637352
Moscow,,9588779
Moscow,,117067820
,,458903597
Moscow,,806961
Moscow,,156913715
Moscow,,108679220
Rostov,,14831670
Moscow,,10637376
Moscow,Москва,8409155
Moscow,,164515909
Voronezh,,433737798
Moscow,,14307398
Moscow,,33312848
Tambov,,333729877
Moscow,,180506711
Moscow,,133845079
Zelenograd,,4870234
,,448286812
,,111300700
Moscow,,209342563
,,415518822
,,223367280
Moscow,,388911220
Moscow,Москва,11030644
Moscow,,17059963
Moscow,,2117755
Moscow,Москва,288510082
Moscow,,405950598
Moscow,Пермь... уже Москва... Питер... Салехард... Билефельд... Клинцы... Никого не забыл?,21778568
,,332943499
Moscow,,192303248
Moscow,,133583004
New York City,,251154588
,,378032299
Moscow,Зеленоград,42356920
Moscow,,208556218
Moscow,,938182
,,453005525
Moscow,,274354396
Moscow,,321933546
Moscow,"Москва,Орёл",218910957
Moscow,,2773232
Moskva,,104485109
Moscow,Серпухов,3428597
Moscow,,87970038
Moscow,,368857343
Moscow,Москва,4477200
Moscow,Дмитров,72241432
Moscow,москва,81547549
Moscow,Москва,46944544
Moscow,,39080225
Moscow,,2904358
Moscow,,223236393
Moscow,,2904364
Moscow,,1462583
,,198594872
Moscow,,4870464
Moscow,,173035841
Moscow,,23351617
Moscow,,3297603
Moscow,,1724740
Moscow,Зеленоград,169234756
Moscow,,12210501
Odintsovo,Одинцово,195842376
Moscow,,7098706
Moscow,,20205912
Moscow,,58478937
Moscow,,177623386
Moscow,,172904803
Moscow,,2117988
Moscow,,9326951
,,331501930
Moscow,,20337009
,,14700922
Moscow,,2380157
Moscow,,209211776
Moscow,,286937488
Moscow,,34754962
Port-Gentil,,119689620
Moscow,,807316
Moscow,,32526745
Moscow,,414107
Moscow,,4084128
,,199905697
Moscow,,807329
Moscow,,133190050
Moscow,,17715623
Moscow,"ツ♡ ✈✈✈☼ ɐ ʚ ʞ ɔ о w ➷❤➹, ℒℴѵℯ LoVe ℒℴѵℯ ♡.",10375592
Moscow,,183259568
Moscow,,444486067
Moscow,Москва,154030518
Moscow,,2642359
Moscow,,11686330
,,376721860
Moscow,,38556104
Tambov,"Тамбов, Пичаево",39342547
Moscow,,11686361
Moscow,,1724893
Moscow,,13652450
Moscow,МОСКВА,1069541
Moscow,,437408237
Reykjavík,,67260912
Moscow,,66081265
Moscow,,6312434
Moscow,,676337
Moscow,Москва,283124
,,358896119
Moscow,,14176763
Kazan,Казань,279990786
Moscow,,9064970
Moscow,,5263885
Moscow,,229134864
Moscow,Москва,175395344
Moscow,Орехово-Зуево,11031060
,,465588760
Moscow,,66081306
Moscow,,320754205
Moscow,,5526046
Moscow,,229790246
Moscow,,197546536
Moscow,,97538605
Moscow,Москва,3953204
Moscow,,7361084
Mtsensk,,114446913
Moscow,,408048195
Moscow,,68964942
Moscow,,18371152
Moscow,,3560022
Moscow,,11686490
Moscow,,108155483
Moscow,Ашхабад,275403365
Moscow,москва,96621164
Moscow,,6705772
Moscow,,3035763
Moscow,Коломна,11686515
Moscow,Москва,14439030
Moscow,,338711158
Moscow,,21385863
Moscow,,198857353
Moscow,,1725078
,,374624920
Moscow,,271209130
Moscow,,140661421
Moscow,,317608621
Moscow,,283323
Voronezh,Сочи,54678216
Moscow, ,229528265
Sevastopol,,197939914
Moscow,,1200842
Moscow,Москва,309613261
Moscow,,55071438
,,57561808
,,167400147
Moscow,,238703322
Yakutsk,Якутск,95965915
Moscow,,237523683
Voskresensk,,15880933
Komsomolsk-na-Amure,,357454566
Moscow,,2249450
Moscow,,301486829
Donetsk,Москва,230445807
Moscow,,6050549
Irkutsk,Иркутск,71717628
Saint Petersburg,Димитровград,168579838
Moscow,,247878399
Moscow,,103043845
Moscow,,231494414
Moscow,Москва,3429152
Moscow,,258757409
Saint Petersburg,,151802667
Moscow,Москва,360469303
Moscow,,308958018
Moscow,,19551049
,,254825303
Moscow,,198595420
Berezniki,,5788533
Moscow,,2773878
Moscow,,155734912
Moscow,Москва,203576195
Moscow,,6706054
Moscow,Москва,19551114
Moscow,,82989965
Moscow,Москва,676754
Moscow,Москва,262820755
Moscow,,259019679
Moscow,Москва,164254626
Moscow,,66212773
Moscow,,432165813
Moscow,,29774775
,,477647801
Moscow,МОСКВА,39211963
Moscow,,10769341
Nizhny Novgorod,москва,158618567
Moscow,,127685579
,,426136526
Moscow,,68309981
,,357848030
Moscow,Москва,197546984
Moscow,,314069994
,,7361518
Moscow,,20075509
Moscow,,105141238
Moscow,,2905083
Moscow,Москва,3822591
Moscow,,45241361
Moscow,москва,247354393
,,437277727
Moscow,Cолнцево,11162657
Moscow,,175264803
Podolsk,Подольск,89674789
Moscow,,2118693
